study,sia_sample_id,sample_year,sample_date,sample_hitch,stream_name,site_id,compartment,resource,taxon_code,length_mm,weight_g,sex,d13C,d15N,CN
Maitland,B0142,2016,8/21/16,H3,Sweetwater,SW01,invert,invert,Dytiscidae,NA,NA,NA,-18.44629,1.356737,5.538238612
Maitland,B0133,2016,8/21/16,H3,Sweetwater,SW01,invert,invert,Ceratopogonidae,NA,NA,NA,-18.118624,3.0029452,5.593891362
Maitland,B0368,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Hydropyschidae,NA,NA,NA,-26.9905924,1.7325921,4.465371831
Maitland,B0370,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Brachycentridae,NA,NA,NA,-28.538372,2.2267403,4.843499305
Maitland,B0390,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Brachycentridae,NA,NA,NA,-26.0995078,2.9009425,4.361453892
Maitland,B0400,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Tipulidae,NA,NA,NA,-24.8093547,1.705584,4.575136712
Maitland,B0377,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Chironomidae,NA,NA,NA,-25.7570161,2.8679326,4.30990888
Maitland,B0399,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Chironomidae,NA,NA,NA,-24.4001832,2.3327721,4.633106305
Maitland,B0401,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-25.3731021,4.1803262,4.16873005
Maitland,B0213,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-26.2581249,4.2903592,4.384686343
Maitland,B0385,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Heptaganeidae,NA,NA,NA,-26.7117496,1.4825171,5.998902859
Maitland,B0397,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Heptaganeidae,NA,NA,NA,-25.8125826,1.7465963,4.256568572
Maitland,B0386,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Physidae,NA,NA,NA,-24.4991926,1.5935504,6.3326391
Maitland,B0214,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Gomphidae,NA,NA,NA,-24.1849893,4.4223988,4.624080099
Maitland,B0374,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Gomphidae,NA,NA,NA,-29.1758713,4.8355227,5.029779353
Maitland,B0378,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Simulidae,NA,NA,NA,-24.3587609,3.9792659,4.188251013
Maitland,B0384,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Baetidae,NA,NA,NA,-26.6602243,1.5235294,7.077926055
Maitland,B0395,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Baetidae,NA,NA,NA,-26.3066193,2.495821,4.631732174
Maitland,B0402,2016,7/21/16,H1,Sweetwater,SW02,invert,invert,Ephemeridae,NA,NA,NA,-26.7491307,2.7028831,4.2229305
Maitland,B0383,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Ephemeridae,NA,NA,NA,-26.5602046,2.3517778,5.985239182
Maitland,B0375,2016,7/22/16,H1,Sweetwater,SW02,invert,invert,Gammarus,NA,NA,NA,-23.3979656,1.3404745,5.318005125
Maitland,B0411,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Hydropyschidae,NA,NA,NA,-23.2917278,3.079779,4.487540715
Maitland,B0420,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Hydropyschidae,NA,NA,NA,-24.4890022,2.1283931,4.715360612
Maitland,B0426,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Brachycentridae,NA,NA,NA,-23.006513,2.1775584,4.271039302
Maitland,B0423,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Tipulidae,NA,NA,NA,-22.9738279,4.5105351,4.220262141
Maitland,B0416,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Elmidae-larvae,NA,NA,NA,-22.7419649,0.3107587,4.812676256
Maitland,B0418,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Elmidae-adult,NA,NA,NA,-23.5302991,0.5759972,4.776211826
Maitland,B0417,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Elmidae-adult,NA,NA,NA,-25.091846,2.9080942,4.644035544
Maitland,B0424,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Chironomidae,NA,NA,NA,-22.2358987,2.2955434,4.515560345
Maitland,B0415,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-24.786577,3.521847,4.090288207
Maitland,B0414,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-24.0624146,3.9910419,4.023877715
Maitland,B0412,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-24.3122304,3.4937154,3.996650475
Maitland,B0419,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Heptaganeidae,NA,NA,NA,-24.6704602,1.3757163,5.909483305
Maitland,B0427,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Gomphidae,NA,NA,NA,-23.6553035,4.6206341,3.744951019
Maitland,B0425,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Orconectes,NA,NA,NA,-21.9385092,2.629844,3.958903973
Maitland,B0413,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Simulidae,NA,NA,NA,-24.442701,3.7810596,4.06541329
Maitland,B0422,2016,8/8/16,H2,Sweetwater,SW02,invert,invert,Leptohyphidae,NA,NA,NA,-22.2914532,1.612917,4.807911707
Maitland,B0178,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Pteronarcidae,NA,NA,NA,-28.2156568,1.5301812,6.593250818
Maitland,B0178,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Pteronarcidae,NA,NA,NA,-28.355368,1.1978241,6.870828915
Maitland,B0195,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Hydropyschidae,NA,NA,NA,-24.357728,2.1393411,4.994745969
Maitland,B0195,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Hydropyschidae,NA,NA,NA,-24.4578368,2.0953103,5.2082042
Maitland,B0196,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Brachycentridae,NA,NA,NA,-24.6682072,1.3735416,8.210800857
Maitland,B0182,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Tipulidae,NA,NA,NA,-23.0969624,3.8596932,4.271139768
Maitland,B0192,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Elmidae-larvae,NA,NA,NA,-22.2331968,0.2630286,4.120839671
Maitland,B0192,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Elmidae-larvae,NA,NA,NA,-22.8014912,0.5372204,2.844570625
Maitland,B0194,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Elmidae-adult,NA,NA,NA,-24.7510848,1.0886061,5.373204638
Maitland,B0194,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Elmidae-adult,NA,NA,NA,-24.69648,0.8074094,5.415344391
Maitland,B0183,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Chironomidae,NA,NA,NA,-24.2632472,2.8525809,4.482557123
Maitland,B0179,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-25.5641812,4.4009031,5.19206903
Maitland,B0179,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-25.4609164,4.2332184,5.360647124
Maitland,B0202,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Perlidae,NA,NA,NA,-22.029523,3.291404,4.677554639
Maitland,B0198,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Heptaganeidae,NA,NA,NA,-24.8188036,2.3485227,2.68918026
Maitland,B0186,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Gomphidae,NA,NA,NA,-25.7565372,4.5294279,6.068615942
Maitland,B0186,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Gomphidae,NA,NA,NA,-25.5581068,4.5545304,5.901559529
Maitland,B0201,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Baetidae,NA,NA,NA,-27.1088192,1.7420632,5.852859655
Maitland,B0200,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Leptohyphidae,NA,NA,NA,-22.2991912,1.2038487,5.331655215
Maitland,B0200,2016,8/21/16,H3,Sweetwater,SW02,invert,invert,Leptohyphidae,NA,NA,NA,-20.6337932,0.9668811,4.740074397
Maitland,B0856,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Hydropyschidae,NA,NA,NA,-24.9245014,2.1424057,4.128766253
Maitland,B0850,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Elmidae-larvae,NA,NA,NA,-25.9547796,0.8812717,4.807412705
Maitland,B0851,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Elmidae-adult,NA,NA,NA,-26.6362552,1.3266722,4.584480705
Maitland,B0861,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Chironomidae,NA,NA,NA,-24.4456539,2.990168,4.214505109
Maitland,B0857,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Heptaganeidae,NA,NA,NA,-25.1482996,1.6529656,5.296543397
Maitland,B0218,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Gomphidae,NA,NA,NA,-27.7166028,3.4846731,4.852346063
Maitland,B0217,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Gomphidae,NA,NA,NA,-28.2728728,5.0560239,4.637757686
Maitland,B0219,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Gomphidae,NA,NA,NA,-25.2548552,3.5761008,4.334714799
Maitland,B0216,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Gomphidae,NA,NA,NA,-27.3433962,3.9116706,4.874008928
Maitland,B0216,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Gomphidae,NA,NA,NA,-27.3433962,3.9116706,4.874008928
Maitland,B0859,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Ephemeridae,NA,NA,NA,-25.4981103,2.3225677,4.192797197
Maitland,B0855,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Ephemeridae,NA,NA,NA,-25.5233128,1.9532356,4.38605002
Maitland,B0220,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Dytiscidae,NA,NA,NA,-31.310107,2.9863419,4.181156471
Maitland,B0852,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Dytiscidae,NA,NA,NA,-27.8822668,3.9650446,5.41176538
Maitland,B0854,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Ameletidae,NA,NA,NA,-24.1805236,1.0944634,5.213556474
Maitland,B0858,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Ameletidae,NA,NA,NA,-24.0262843,1.4477811,5.410313665
Maitland,B0860,2016,8/8/16,H2,Sweetwater,SW03,invert,invert,Leptohyphidae,NA,NA,NA,-25.7894512,0.8402348,4.748391362
Maitland,B0846,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Heptaganeidae,NA,NA,NA,-28.4417623,4.3063515,5.00480003
Maitland,B0221,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.028114,6.2506122,3.935465273
Maitland,B0845,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Baetidae,NA,NA,NA,-28.8550833,4.2553056,5.040430295
Maitland,B0847,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Ephemeridae,NA,NA,NA,-28.7865325,3.1593201,5.778744976
Maitland,B0842,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Dytiscidae,NA,NA,NA,-28.8500428,5.6185314,5.628557156
Maitland,B0844,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Corixidae,NA,NA,NA,-26.8167051,5.3673055,4.380247368
Maitland,B0848,2016,8/8/16,H2,Sweetwater,SW04,invert,invert,Leptohyphidae,NA,NA,NA,-27.6383066,2.0743445,5.218469746
Maitland,B0242,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Elmidae-larvae,NA,NA,NA,-28.3543556,2.662806,5.722182143
Maitland,B0242,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Elmidae-larvae,NA,NA,NA,-28.3411944,1.2766793,5.866528131
Maitland,B0249,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Heptaganeidae,NA,NA,NA,-28.5821456,2.5352853,5.544483856
Maitland,B0232,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.3138596,6.0506394,4.126970305
Maitland,B0232,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.193384,5.9391843,4.083227073
Maitland,B0229,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-29.0174776,4.8939162,4.863420435
Maitland,B0229,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-29.210846,5.0053713,5.040840111
Maitland,B0226,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-29.9782452,6.1641027,4.327056926
Maitland,B0228,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.353232,4.5299525,4.616761099
Maitland,B0227,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.5442165,6.2215305,4.22066465
Maitland,B0233,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-27.837877,4.4033855,4.480861418
Maitland,B0230,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.1339535,6.087932,4.079421305
Maitland,B0231,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Gomphidae,NA,NA,NA,-28.153153,4.6304025,4.557434552
Maitland,B0248,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Baetidae,NA,NA,NA,-29.4669832,4.0645296,5.647511548
Maitland,B0251,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Ephemeridae,NA,NA,NA,-29.0215272,3.4600614,4.793268925
Maitland,B0240,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Dytiscidae,NA,NA,NA,-29.4062392,5.1238551,3.896744333
Maitland,B0240,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Dytiscidae,NA,NA,NA,-29.5631612,5.3467653,5.664531626
Maitland,B0236,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Corixidae,NA,NA,NA,-28.6469392,4.3135464,4.521937297
Maitland,B0236,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Corixidae,NA,NA,NA,-28.3766284,4.8768465,4.160064476
Maitland,B0255,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Ameletidae,NA,NA,NA,-25.7069296,1.4439122,5.62528406
Maitland,B0255,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Ameletidae,NA,NA,NA,-25.1571888,2.5332771,7.193874952
Maitland,B0247,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Leptohyphidae,NA,NA,NA,-28.7765264,2.9268843,5.502765889
Maitland,B0247,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Leptohyphidae,NA,NA,NA,-28.9850808,2.5774575,5.911621153
Maitland,B0234,2016,8/22/16,H3,Sweetwater,SW04,invert,invert,Coenagrionidae,NA,NA,NA,-27.383152,4.657524,4.564548026
Maitland,B0786,2017,NA,H3,Laramie,LR08,invert,invert,Hydropyschidae,NA,NA,NA,-29.37938,3.109382,6.08601329
Maitland,PP-16-14,2016,7/16/16,H1,Laramie,LR02,baseline,biofilm,biofilm,NA,NA,NA,-27.5624348,2.8115575,10.47694705
Maitland,PP-16-04,2016,7/16/16,H1,Laramie,LR03,baseline,detritus,FBOM,NA,NA,NA,-27.0834749,1.6736263,10.97363807
Maitland,PP-16-05,2016,7/16/16,H1,Laramie,LR03,baseline,biofilm,biofilm,NA,NA,NA,-27.6153136,3.4225945,9.2779031
Maitland,PP-16-06,2016,7/14/16,H1,Laramie,LR07,baseline,detritus,FBOM,NA,NA,NA,-23.7338063,2.2125409,11.83292823
Maitland,PP-16-07,2016,7/14/16,H1,Laramie,LR07,baseline,detritus,FBOM,NA,NA,NA,-23.597068,2.8043022,11.11596972
Maitland,PP-16-03,2016,7/16/16,H1,Laramie,LR03,baseline,detritus,FBOM,NA,NA,NA,-27.1485565,1.9020139,11.07556448
Maitland,PP-16-10,2016,7/14/16,H1,Laramie,LR04,baseline,terrC4,C4,NA,NA,NA,-20.1636616,2.4893929,10.74541115
Maitland,PP-16-12,2016,7/14/16,H1,Laramie,LR08,baseline,detritus,FBOM,NA,NA,NA,-21.7991488,2.5779297,11.50147095
Maitland,PP-16-13,2016,7/18/16,H1,Laramie,LR05,baseline,biofilm,biofilm,NA,NA,NA,-29.3674323,6.8744527,9.773490251
Maitland,PP-16-02,2016,7/16/16,H1,Laramie,LR02,baseline,detritus,FBOM,NA,NA,NA,-27.2532972,2.1614542,11.84358548
Maitland,PP-16-15,2016,7/16/16,H3,Laramie,LR03,baseline,detritus,FBOM,NA,NA,NA,-27.5766714,2.1945103,11.46080456
Maitland,PP-16-17,2016,7/14/16,H1,Laramie,LR08,baseline,biofilm,biofilm,NA,NA,NA,-27.5979497,7.137214,9.19462151
Maitland,PP-16-18,2016,7/14/16,H1,Laramie,LR08,baseline,biofilm,biofilm,NA,NA,NA,-27.886099,6.2901582,10.34720336
Maitland,PP-16-20,2016,7/16/16,H1,Laramie,LR02,baseline,biofilm,biofilm,NA,NA,NA,-25.1538117,3.608547,9.601801415
Maitland,PP-16-21,2016,7/14/16,H1,Laramie,LR07,baseline,biofilm,biofilm,NA,NA,NA,-25.2764436,4.4603557,10.10663534
Maitland,PP-16-22,2016,7/14/16,H1,Laramie,LR07,baseline,biofilm,biofilm,NA,NA,NA,-26.1218748,4.6616974,9.780440602
Maitland,PP-16-23,2016,7/16/16,H1,Laramie,LR02,baseline,biofilm,biofilm,NA,NA,NA,-27.7444599,4.619626,10.18418965
Maitland,PP-16-24,2016,7/18/16,H1,MedBow,MB04,baseline,biofilm,biofilm,NA,NA,NA,-28.6372981,2.3451602,6.770947898
Maitland,PP-16-25,2016,7/18/16,H1,Laramie,LR01,baseline,detritus,seston,NA,NA,NA,-27.8064908,0.7210096,8.962836134
Maitland,PP-16-26,2016,7/18/16,H1,Laramie,LR05,baseline,detritus,seston,NA,NA,NA,-30.133158,4.2560089,6.199451009
Maitland,PP-16-27,2016,7/19/16,H1,MedBow,MB01,baseline,detritus,seston,NA,NA,NA,-24.9729552,1.004384,8.415733237
Maitland,PP-16-28,2016,7/19/16,H1,MedBow,MB02,baseline,detritus,FBOM,NA,NA,NA,-21.6061615,1.2420636,7.52557912
Maitland,PP-16-29,2016,7/19/16,H1,MedBow,MB03,baseline,detritus,seston,NA,NA,NA,-29.258624,3.1621525,6.729841889
Maitland,PP-16-30,2016,7/19/16,H1,MedBow,MB04,baseline,biofilm,biofilm,NA,NA,NA,-31.1681276,5.230921,10.56830615
Maitland,PP-16-31,2016,7/19/16,H1,MedBow,MB03,baseline,biofilm,biofilm,NA,NA,NA,-30.0507358,5.111639,9.91705568
Maitland,PP-16-32,2016,7/19/16,H1,MedBow,MB04,baseline,biofilm,biofilm,NA,NA,NA,-27.3128228,4.082071,6.962018595
Maitland,PP-16-33,2017,7/21/16,H1,Sweetwater,SW02,baseline,detritus,FBOM,NA,NA,NA,-24.7883316,2.9277547,7.522748186
Maitland,PP-16-34,2016,7/21/16,H1,Sweetwater,SW04,baseline,detritus,seston,NA,NA,NA,-25.9974257,1.9490938,6.557093842
Maitland,PP-16-35,2016,7/22/16,H1,MedBow,MB04,baseline,detritus,FBOM,NA,NA,NA,-25.3862688,2.1870067,6.160384145
Maitland,PP-16-36,2016,7/21/16,H1,Sweetwater,SW02,baseline,detritus,seston,NA,NA,NA,-21.6745838,1.6891721,7.688943382
Maitland,PP-16-204,2016,8/24/16,H3,MedBow,MB01,baseline,detritus,FBOM,NA,NA,NA,-24.6347145,1.083075,8.665329384
Maitland,PP-16-38,2016,7/19/16,H1,MedBow,MB02,baseline,biofilm,biofilm,NA,NA,NA,-28.529224,2.830326,9.227451635
Maitland,PP-16-39,2016,7/22/16,H1,Sweetwater,SW04,baseline,detritus,FBOM,NA,NA,NA,-24.5554168,4.2923241,8.898851122
Maitland,PP-16-41,2016,7/18/16,H1,Laramie,LR05,baseline,biofilm,biofilm,NA,NA,NA,-28.9168105,6.277873,12.8747446
Maitland,PP-16-43,2016,8/8/16,H2,Sweetwater,SW02,baseline,detritus,FBOM,NA,NA,NA,-24.1162336,1.568589,8.059854591
Maitland,PP-16-44,2016,7/21/16,H1,Sweetwater,SW01,baseline,biofilm,biofilm,NA,NA,NA,-27.1160157,1.694662,16.50652459
Maitland,PP-16-46,2016,7/19/16,H1,MedBow,MB02,baseline,biofilm,biofilm,NA,NA,NA,-30.4850054,4.3912384,9.066329125
Maitland,PP-16-466,2016,8/25/16,H3,MedBow,MB04,baseline,photo,filimentous,NA,NA,NA,-30.4453463,2.2069256,9.050535453
Maitland,PP-16-47,2016,7/21/16,H1,Sweetwater,SW02,baseline,biofilm,biofilm,NA,NA,NA,-25.8570935,2.1714712,8.588082781
Maitland,PP-16-48,2016,7/19/16,H1,MedBow,MB02,baseline,detritus,FBOM,NA,NA,NA,-24.6244657,2.7170028,9.501819379
Maitland,PP-16-186,2016,8/8/16,H2,Sweetwater,SW03,baseline,detritus,FBOM,NA,NA,NA,-22.5189493,0.767391,8.262543063
Maitland,PP-16-52,2016,7/22/16,H1,Sweetwater,SW03,baseline,biofilm,biofilm,NA,NA,NA,-24.8829033,1.303999,8.335098423
Maitland,PP-16-53,2016,7/22/16,H1,Sweetwater,SW03,baseline,detritus,FBOM,NA,NA,NA,-25.9892613,0.5438016,7.861091782
Maitland,PP-16-54,2016,7/22/16,H1,Sweetwater,SW04,baseline,detritus,FBOM,NA,NA,NA,-26.2101928,0.9138403,7.580976593
Maitland,PP-16-55,2016,7/22/16,H1,Sweetwater,SW03,baseline,detritus,FBOM,NA,NA,NA,-24.9939832,3.7450057,8.445517701
Maitland,PP-16-56,2016,7/22/16,H1,Sweetwater,SW04,baseline,detritus,FBOM,NA,NA,NA,-24.525976,5.1394603,9.157584216
Maitland,PP-16-37,2016,7/19/16,H1,MedBow,MB01,baseline,biofilm,biofilm,NA,NA,NA,-26.2065443,1.077082,16.27276927
Maitland,PP-16-58,2016,7/19/16,H1,MedBow,MB02,baseline,detritus,seston,NA,NA,NA,-23.8939824,4.0965516,9.298011653
Maitland,PP-16-59,2016,7/19/16,H1,MedBow,MB03,baseline,detritus,FBOM,NA,NA,NA,-27.2777028,4.0215196,10.50592091
Maitland,PP-16-60,2016,7/18/16,H1,Laramie,LR05,baseline,detritus,FBOM,NA,NA,NA,-25.5581249,4.3094939,11.44579855
Maitland,PP-16-61,2016,7/18/16,H1,Laramie,LR05,baseline,detritus,FBOM,NA,NA,NA,-24.2242004,3.6705816,9.031139951
Maitland,PP-16-62,2016,7/19/16,H1,MedBow,MB03,baseline,detritus,FBOM,NA,NA,NA,-26.501874,2.0827464,10.16511018
Maitland,PP-16-63,2016,7/18/16,H1,Laramie,LR04,baseline,biofilm,biofilm,NA,NA,NA,-29.9739684,3.7804252,10.91770669
Maitland,PP-16-122,2016,8/26/16,H3,Laramie,LR04,baseline,biofilm,biofilm,NA,NA,NA,-30.9817849,4.1493187,12.53030925
Maitland,PP-16-65,2016,7/18/16,H1,Laramie,LR01,baseline,detritus,FBOM,NA,NA,NA,-27.2131404,3.822442,10.44480756
Maitland,PP-16-66,2016,7/18/16,H1,Laramie,LR01,baseline,detritus,FBOM,NA,NA,NA,-27.6173474,2.3517772,13.41359579
Maitland,PP-16-70,2016,8/8/16,H2,Sweetwater,SW04,baseline,terrC4,c4,NA,NA,NA,-21.140048,3.2312056,8.995521311
Maitland,PP-16-71,2016,8/4/16,H2,MedBow,MB03,baseline,detritus,FBOM,NA,NA,NA,-25.6526966,2.3637976,9.244484011
Maitland,PP-16-72,2016,8/1/16,H2,Laramie,LR04,baseline,biofilm,biofilm,NA,NA,NA,-29.9103596,2.896702,10.90302752
Maitland,PP-16-73,2016,8/4/16,H2,MedBow,MB01,baseline,biofilm,biofilm,NA,NA,NA,-26.2974713,1.177281,8.199056873
Maitland,PP-16-74,2016,8/2/16,H2,Laramie,LR08,baseline,detritus,FBOM,NA,NA,NA,-23.0784381,3.0417366,11.79907938
Maitland,PP-16-75,2016,8/1/16,H2,Laramie,LR01,baseline,biofilm,biofilm,NA,NA,NA,-30.3828046,3.1611122,8.244592684
Maitland,PP-16-76,2016,8/1/16,H3,Laramie,LR05,baseline,detritus,FBOM,NA,NA,NA,-27.1035688,3.3878402,8.891988367
Maitland,PP-16-77,2016,8/8/16,H2,Sweetwater,SW04,baseline,biofilm,biofilm,NA,NA,NA,-27.206104,3.5045478,8.88048369
Maitland,PP-16-131,2016,8/2/16,H2,Laramie,LR07,baseline,detritus,FBOM,NA,NA,NA,-21.9829,2.6553994,10.88234516
Maitland,PP-16-79,2016,8/3/16,H2,Laramie,LR03,baseline,biofilm,biofilm,NA,NA,NA,-29.4086778,3.405161,9.719740654
Maitland,PP-16-80,2016,8/1/06,H2,Laramie,LR05,baseline,biofilm,biofilm,NA,NA,NA,-28.6052456,7.3035814,13.8480228
Maitland,PP-16-81,2016,8/9/16,H2,MedBow,MB01,baseline,detritus,FBOM,NA,NA,NA,-23.4155712,1.20168,15.20155398
Maitland,PP-16-82,2016,7/16/16,H2,Laramie,LR06,baseline,biofilm,biofilm,NA,NA,NA,-28.4287838,3.0012802,9.304381459
Maitland,PP-16-83,2016,7/14/16,H2,Laramie,LR06,baseline,biofilm,biofilm,NA,NA,NA,-26.7993312,5.3995598,9.70511987
Maitland,PP-16-90,2016,8/5/16,H1,Laramie,LR06,baseline,biofilm,biofilm,NA,NA,NA,-26.2305886,4.1017002,8.682495158
Maitland,PP-16-85,2016,7/16/16,H2,Laramie,LR06,baseline,biofilm,biofilm,NA,NA,NA,-27.8418576,4.475575,8.208077325
Maitland,PP-16-86,2016,7/1/16,H2,Laramie,LR08,baseline,detritus,seston,NA,NA,NA,-22.888847,4.5121822,9.397952691
Maitland,PP-16-87,2016,8/2/16,H3,Laramie,LR08,baseline,biofilm,biofilm,NA,NA,NA,-27.0164296,7.1009829,11.56505114
Maitland,PP-16-88,2016,8/3/16,H2,Laramie,LR02,baseline,biofilm,biofilm,NA,NA,NA,-28.419692,3.6332066,9.265965078
Maitland,PP-16-89,2016,8/3/16,H2,Laramie,LR02,baseline,biofilm,biofilm,NA,NA,NA,-27.9186328,2.90002,8.791282541
Maitland,PP-16-84,2016,7/15/16,H2,Laramie,LR06,baseline,detritus,seston,NA,NA,NA,-23.429304,5.1345068,8.998284828
Maitland,PP-16-91,2016,8/4/16,H2,MedBow,MB02,baseline,detritus,FBOM,NA,NA,NA,-23.2414068,3.7830366,7.897579288
Maitland,PP-16-92,2016,8/3/16,H2,Laramie,LR03,baseline,biofilm,biofilm,NA,NA,NA,-27.8065006,4.2443288,8.980497155
Maitland,PP-16-93,2016,8/3/16,H2,Laramie,LR03,baseline,detritus,FBOM,NA,NA,NA,-27.5654848,2.4471367,13.00008026
Maitland,PP-16-94,2016,8/4/16,H2,MedBow,MB02,baseline,detritus,FBOM,NA,NA,NA,-24.1066144,0.9061876,10.56922701
Maitland,PP-16-95,2016,8/4/16,H2,MedBow,MB03,baseline,detritus,FBOM,NA,NA,NA,-25.8467512,1.8555499,10.12089048
Maitland,PP-16-96,2016,8/3/16,H2,Laramie,LR03,baseline,biofilm,biofilm,NA,NA,NA,-29.3350344,3.2127788,9.717241191
